case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,block,arm,seed
14:48,14,4,48,48.0,48.0,,,,,,,,submitted,unused,,,0.0,d,pending,0.7328563019881995,True,0.4162920712285151,,,,,,1.0,1.0,main,unchanged,0
47:48,47,3,48,48.0,48.0,,,,,,,,submitted,unused,,,0.0,d,pending,0.6314282145850316,True,0.40760183202748823,,,,,,1.0,1.0,main,unchanged,0
72:49,72,2,49,49.0,49.0,49.0,,,,,,,submitted,submitted,,,0.0,d+e,pending,0.9579405327403554,True,0.6,,,,,,0.0,0.0,main,unchanged,0
2:0,2,1,0,0.0,0.0,3.0,2.0,5.0,2.0,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6002803291124421,True,0.5719954997806675,2.0,6.0,no_remedy,,,49.0,49.0,main,unchanged,1
4:0,4,0,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.6584702050529772,False,0.4542424449593061,3.0,,remedy_supported,3.0,3.0,3.0,3.0,main,unchanged,1
10:0,10,3,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.25453017698401936,True,0.5944756707744032,,3.0,,,3.0,3.0,3.0,main,unchanged,1
14:0,14,2,0,0.0,0.0,3.0,2.0,5.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6132437915777511,True,0.4,2.0,5.0,no_remedy,,,49.0,49.0,main,unchanged,1
16:0,16,2,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.3690615552667403,True,0.4,2.0,6.0,no_remedy,,6.0,6.0,6.0,main,unchanged,1
17:0,17,2,0,0.0,3.0,0.0,5.0,2.0,,,6.0,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.3643961463176572,True,0.4,6.0,2.0,remedy_supported,6.0,,49.0,49.0,main,unchanged,1
21:0,21,2,0,0.0,0.0,3.0,2.0,5.0,2.0,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7015528764532439,True,0.4,2.0,6.0,no_remedy,,,49.0,49.0,main,unchanged,1
24:0,24,5,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.4401791774018371,True,0.5418355730740612,3.0,,remedy_supported,3.0,3.0,3.0,3.0,main,unchanged,1
25:0,25,1,0,0.0,0.0,3.0,2.0,5.0,2.0,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.27859164948760795,True,0.5719954997806675,2.0,5.0,no_remedy,,,49.0,49.0,main,unchanged,1
29:0,29,0,0,0.0,0.0,,2.0,,2.0,,3.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3086847481545319,False,0.4542424449593061,3.0,,remedy_supported,3.0,,49.0,49.0,main,unchanged,1
30:0,30,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4816373162304185,True,0.4,2.0,,no_remedy,,,49.0,49.0,main,unchanged,1
33:0,33,2,0,0.0,0.0,3.0,2.0,5.0,2.0,5.0,,6.0,closed_unresolved,successful,6.0,e,1.0,d,resolved,0.9540608125716827,True,0.4,2.0,6.0,no_remedy,,6.0,6.0,6.0,main,unchanged,1
38:0,38,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2934303407450385,False,0.4542424449593061,2.0,,no_remedy,,,49.0,49.0,main,unchanged,1
39:0,39,1,0,1.0,7.0,1.0,9.0,3.0,9.0,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.7202535604388898,True,0.5719954997806675,9.0,3.0,no_remedy,,,48.0,49.0,main,unchanged,1
40:0,40,4,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6617603489525259,True,0.43745081141156206,2.0,,no_remedy,,,49.0,49.0,main,unchanged,1
42:0,42,5,0,0.0,3.0,0.0,5.0,2.0,5.0,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5558881108850464,True,0.5418355730740612,5.0,2.0,no_remedy,,,49.0,49.0,main,unchanged,1
48:0,48,4,0,0.0,0.0,,3.0,,3.0,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.6661381974322441,False,0.43745081141156206,4.0,,remedy_supported,4.0,4.0,4.0,4.0,main,unchanged,1
50:0,50,0,0,0.0,0.0,,3.0,,3.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7075976919536366,False,0.4542424449593061,3.0,,no_remedy,,,49.0,49.0,main,unchanged,1
53:0,53,5,0,0.0,0.0,4.0,3.0,6.0,3.0,6.0,,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.8205458616250867,True,0.5418355730740612,3.0,7.0,no_remedy,,7.0,7.0,7.0,main,unchanged,1
57:0,57,2,0,0.0,0.0,0.0,3.0,2.0,3.0,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.9888689917092139,True,0.4,3.0,2.0,no_remedy,,,49.0,49.0,main,unchanged,1
59:0,59,3,0,0.0,3.0,0.0,5.0,2.0,5.0,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.20153790427539323,True,0.5944756707744032,5.0,2.0,no_remedy,,,49.0,49.0,main,unchanged,1
64:0,64,0,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2510744057346827,False,0.4542424449593061,3.0,,no_remedy,,,49.0,49.0,main,unchanged,1
69:0,69,3,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.23066390585333674,True,0.5944756707744032,4.0,,remedy_supported,4.0,4.0,4.0,4.0,main,unchanged,1
71:0,71,3,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.6409255871700263,True,0.5944756707744032,,3.0,,,3.0,3.0,3.0,main,unchanged,1
72:0,72,3,0,0.0,3.0,0.0,5.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.56746489995568,True,0.5944756707744032,5.0,2.0,no_remedy,,,49.0,49.0,main,unchanged,1
74:0,74,3,0,0.0,3.0,0.0,5.0,2.0,5.0,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8267394215140826,True,0.5944756707744032,5.0,2.0,no_remedy,,,49.0,49.0,main,unchanged,1
78:0,78,1,0,0.0,3.0,0.0,5.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.27791540070764476,True,0.5719954997806675,5.0,2.0,no_remedy,,,49.0,49.0,main,unchanged,1
79:0,79,5,0,0.0,0.0,4.0,3.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.41382223294609377,True,0.5418355730740612,3.0,6.0,no_remedy,,,49.0,49.0,main,unchanged,1
81:0,81,0,0,0.0,0.0,,3.0,,3.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.43736152448767146,False,0.4542424449593061,3.0,,no_remedy,,,49.0,49.0,main,unchanged,1
82:0,82,4,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.33844807359651286,True,0.43745081141156206,3.0,,no_remedy,,,49.0,49.0,main,unchanged,1
84:0,84,4,0,0.0,0.0,22.0,3.0,24.0,3.0,24.0,,25.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.85956627914947,True,0.43745081141156206,3.0,25.0,no_remedy,,,49.0,49.0,main,unchanged,1
86:0,86,3,0,0.0,0.0,4.0,3.0,6.0,3.0,6.0,,7.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7524651940914366,True,0.5944756707744032,3.0,7.0,no_remedy,,,49.0,49.0,main,unchanged,1
91:0,91,2,0,0.0,0.0,4.0,3.0,6.0,3.0,6.0,,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.4861740645245945,True,0.4,3.0,7.0,no_remedy,,7.0,7.0,7.0,main,unchanged,1
95:0,95,4,0,0.0,0.0,5.0,4.0,7.0,,7.0,,8.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.49195398443056704,True,0.43745081141156206,4.0,8.0,no_remedy,,,49.0,49.0,main,unchanged,1
97:0,97,2,0,0.0,0.0,5.0,4.0,7.0,4.0,7.0,,8.0,closed_unresolved,successful,8.0,e,1.0,d,resolved,0.9025808686078844,True,0.4,4.0,8.0,no_remedy,,8.0,8.0,8.0,main,unchanged,1
100:0,100,4,0,0.0,0.0,,4.0,,4.0,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.47924428261997154,True,0.43745081141156206,5.0,,remedy_supported,5.0,5.0,5.0,5.0,main,unchanged,1
104:0,104,4,0,0.0,4.0,0.0,6.0,2.0,,2.0,7.0,3.0,successful,closed_unresolved,7.0,d,1.0,e,resolved,0.4489270361175008,True,0.43745081141156206,7.0,3.0,remedy_supported,7.0,7.0,7.0,7.0,main,unchanged,1
105:0,105,5,0,0.0,0.0,0.0,,2.0,,2.0,,3.0,cancelled_by_resolution,successful,3.0,e,1.0,d+e,resolved,0.3423370358619502,True,0.5418355730740612,3.0,3.0,,,3.0,3.0,3.0,main,unchanged,1
109:0,109,0,0,0.0,0.0,,4.0,,4.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4490111447914975,False,0.4542424449593061,4.0,,no_remedy,,,49.0,49.0,main,unchanged,1
112:0,112,2,0,0.0,3.0,0.0,5.0,2.0,,,6.0,,successful,closed_unresolved,6.0,d,1.0,e,resolved,0.28529887260822273,True,0.4,6.0,2.0,remedy_supported,6.0,6.0,6.0,6.0,main,unchanged,1
113:0,113,4,0,0.0,0.0,0.0,4.0,3.0,4.0,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.32249880265396025,True,0.43745081141156206,4.0,3.0,no_remedy,,,49.0,49.0,main,unchanged,1
116:0,116,5,0,0.0,0.0,0.0,4.0,3.0,4.0,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.7301393218312968,True,0.5418355730740612,4.0,3.0,no_remedy,,,49.0,49.0,main,unchanged,1
118:0,118,1,0,0.0,0.0,5.0,4.0,,4.0,,5.0,,successful,cancelled_by_resolution,5.0,d,1.0,d,resolved,0.5376293835218275,True,0.5719954997806675,5.0,5.0,remedy_supported,5.0,5.0,5.0,5.0,main,unchanged,1
85:1,85,2,1,1.0,1.0,1.0,4.0,3.0,4.0,3.0,,4.0,closed_unresolved,successful,4.0,e,1.0,d+e,resolved,0.8054680310666391,True,0.4,4.0,4.0,no_remedy,,3.0,3.0,3.0,main,unchanged,1
98:1,98,0,1,1.0,1.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.9199178150656004,False,0.4542424449593061,5.0,,remedy_supported,5.0,4.0,4.0,4.0,main,unchanged,1
26:2,26,0,2,2.0,2.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6619410264868402,False,0.4542424449593061,4.0,,no_remedy,,,47.0,47.0,main,unchanged,1
52:2,52,0,2,2.0,2.0,,4.0,,4.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6220886516527059,False,0.4542424449593061,4.0,,no_remedy,,,47.0,47.0,main,unchanged,1
63:2,63,0,2,2.0,2.0,,4.0,,4.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9948419604432186,False,0.4542424449593061,4.0,,no_remedy,,,47.0,47.0,main,unchanged,1
99:2,99,4,2,2.0,6.0,2.0,8.0,4.0,8.0,4.0,,5.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5599772524023062,True,0.43745081141156206,8.0,5.0,no_remedy,,,47.0,47.0,main,unchanged,1
7:3,7,2,3,3.0,3.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.8698658938931809,True,0.4,6.0,,remedy_supported,6.0,3.0,3.0,3.0,main,unchanged,1
80:3,80,0,3,3.0,3.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7992674116600076,False,0.4542424449593061,5.0,,no_remedy,,,46.0,46.0,main,unchanged,1
43:4,43,2,4,4.0,4.0,,6.0,,6.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.472462581454531,False,0.4,6.0,,no_remedy,,,45.0,45.0,main,unchanged,1
89:4,89,5,4,4.0,4.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6738231609383234,False,0.5418355730740612,6.0,,no_remedy,,,45.0,45.0,main,unchanged,1
9:5,9,0,5,5.0,5.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.36983760598573145,False,0.4542424449593061,7.0,,no_remedy,,,44.0,44.0,main,unchanged,1
101:5,101,1,5,5.0,5.0,8.0,7.0,10.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3118781679086191,True,0.5719954997806675,7.0,10.0,no_remedy,,,44.0,44.0,main,unchanged,1
83:6,83,5,6,6.0,6.0,9.0,8.0,11.0,8.0,11.0,,12.0,closed_unresolved,successful,12.0,e,1.0,d,resolved,0.779176880177405,True,0.5418355730740612,8.0,12.0,no_remedy,,6.0,6.0,6.0,main,unchanged,1
98:7,98,0,7,7.0,7.0,,9.0,,9.0,,10.0,,successful,unused,10.0,d,1.0,d,resolved,0.9199178150656004,False,0.4542424449593061,10.0,,remedy_supported,10.0,3.0,3.0,3.0,main,unchanged,1
4:8,4,0,8,8.0,8.0,,10.0,,,,11.0,,successful,unused,11.0,d,1.0,d,resolved,0.6584702050529772,False,0.4542424449593061,11.0,,remedy_supported,11.0,3.0,3.0,3.0,main,unchanged,1
69:8,69,3,8,8.0,8.0,,10.0,,10.0,,11.0,,successful,unused,11.0,d,1.0,d,resolved,0.23066390585333674,True,0.5944756707744032,11.0,,remedy_supported,11.0,3.0,3.0,3.0,main,unchanged,1
19:9,19,3,9,9.0,12.0,9.0,14.0,11.0,,,15.0,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.3969251565240546,True,0.5944756707744032,15.0,11.0,remedy_supported,15.0,,40.0,40.0,main,unchanged,1
51:9,51,0,9,9.0,9.0,,11.0,,11.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.464989006142838,False,0.4542424449593061,11.0,,no_remedy,,,40.0,40.0,main,unchanged,1
88:9,88,5,9,9.0,12.0,9.0,14.0,11.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.23157601462187793,True,0.5418355730740612,14.0,11.0,no_remedy,,,40.0,40.0,main,unchanged,1
68:11,68,3,11,11.0,11.0,,13.0,,,,14.0,,successful,unused,14.0,d,1.0,d,resolved,0.2850856534184041,True,0.5944756707744032,14.0,,remedy_supported,14.0,3.0,3.0,3.0,main,unchanged,1
117:11,117,3,11,11.0,11.0,,13.0,,13.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8190229281336157,False,0.5944756707744032,13.0,,no_remedy,,,38.0,38.0,main,unchanged,1
1:13,1,3,13,13.0,13.0,,15.0,,15.0,,16.0,,successful,unused,16.0,d,1.0,d,resolved,0.625008772582087,True,0.5944756707744032,16.0,,remedy_supported,16.0,3.0,3.0,3.0,main,unchanged,1
90:13,90,3,13,13.0,16.0,13.0,18.0,15.0,18.0,,19.0,,successful,closed_unresolved,19.0,d,1.0,e,resolved,0.9050005837643831,True,0.5944756707744032,19.0,15.0,remedy_supported,19.0,6.0,6.0,6.0,main,unchanged,1
18:15,18,4,15,15.0,15.0,18.0,17.0,20.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.35659188592267627,True,0.43745081141156206,17.0,20.0,no_remedy,,,34.0,34.0,main,unchanged,1
66:15,66,0,15,15.0,15.0,,17.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.32299268180195,False,0.4542424449593061,17.0,,no_remedy,,,34.0,34.0,main,unchanged,1
110:15,110,4,15,15.0,15.0,18.0,17.0,20.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5525806308252321,True,0.43745081141156206,17.0,20.0,no_remedy,,,34.0,34.0,main,unchanged,1
24:16,24,5,16,16.0,16.0,19.0,18.0,21.0,18.0,21.0,,22.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4401791774018371,True,0.5418355730740612,18.0,22.0,no_remedy,,,33.0,33.0,main,unchanged,1
60:16,60,1,16,16.0,16.0,,18.0,,18.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9731383920613474,False,0.5719954997806675,18.0,,no_remedy,,,33.0,33.0,main,unchanged,1
85:16,85,2,16,16.0,16.0,16.0,18.0,18.0,18.0,18.0,,19.0,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.8054680310666391,True,0.4,18.0,19.0,no_remedy,,,33.0,33.0,main,unchanged,1
34:17,34,0,17,17.0,17.0,,19.0,,19.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.888496314400177,False,0.4542424449593061,19.0,,no_remedy,,,32.0,32.0,main,unchanged,1
36:17,36,2,17,17.0,17.0,17.0,19.0,19.0,19.0,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.48411365745081947,True,0.4,19.0,19.0,no_remedy,,,32.0,32.0,main,unchanged,1
13:18,13,3,18,18.0,18.0,,20.0,,20.0,,21.0,,successful,unused,21.0,d,1.0,d,resolved,0.4731565574589171,False,0.5944756707744032,21.0,,remedy_supported,21.0,3.0,3.0,3.0,main,unchanged,1
70:18,70,3,18,18.0,18.0,,20.0,,20.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.43268303352908905,False,0.5944756707744032,20.0,,no_remedy,,,31.0,31.0,main,unchanged,1
98:18,98,0,18,18.0,18.0,,20.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9199178150656004,False,0.4542424449593061,20.0,,no_remedy,,,31.0,31.0,main,unchanged,1
5:19,5,2,19,19.0,19.0,,21.0,,21.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5474526677930732,False,0.4,21.0,,no_remedy,,,30.0,30.0,main,unchanged,1
62:19,62,1,19,19.0,19.0,,21.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5065103984122874,True,0.5719954997806675,21.0,,no_remedy,,,30.0,30.0,main,unchanged,1
3:20,3,5,20,20.0,20.0,,22.0,,22.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7178768391510248,False,0.5418355730740612,22.0,,no_remedy,,,29.0,29.0,main,unchanged,1
28:20,28,1,20,20.0,20.0,23.0,22.0,25.0,22.0,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3814718209735533,True,0.5719954997806675,22.0,25.0,no_remedy,,,29.0,29.0,main,unchanged,1
48:20,48,4,20,20.0,20.0,,22.0,,22.0,,23.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6661381974322441,False,0.43745081141156206,23.0,,remedy_supported,23.0,,29.0,29.0,main,unchanged,1
77:21,77,5,21,21.0,21.0,21.0,23.0,23.0,23.0,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.7820386878678354,True,0.5418355730740612,23.0,23.0,no_remedy,,,28.0,28.0,main,unchanged,1
100:21,100,4,21,21.0,21.0,24.0,23.0,26.0,,26.0,,27.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.47924428261997154,True,0.43745081141156206,23.0,27.0,no_remedy,,,28.0,28.0,main,unchanged,1
37:22,37,0,22,22.0,22.0,,24.0,,24.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9908677236327148,False,0.4542424449593061,24.0,,no_remedy,,,27.0,27.0,main,unchanged,1
119:22,119,4,22,22.0,22.0,25.0,24.0,27.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2740092088758134,True,0.43745081141156206,24.0,27.0,no_remedy,,,27.0,27.0,main,unchanged,1
6:24,6,5,24,24.0,24.0,,26.0,,26.0,,27.0,,successful,unused,27.0,d,1.0,d,resolved,0.8469206784786476,False,0.5418355730740612,27.0,,remedy_supported,27.0,3.0,3.0,3.0,main,unchanged,1
8:24,8,1,24,24.0,24.0,27.0,26.0,29.0,,29.0,,30.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3573420587320577,True,0.5719954997806675,26.0,30.0,no_remedy,,,25.0,25.0,main,unchanged,1
41:24,41,1,24,24.0,,24.0,,26.0,,26.0,,27.0,unused,successful,27.0,e,1.0,e,resolved,0.3391087769708814,True,0.5719954997806675,,27.0,,,3.0,3.0,3.0,main,unchanged,1
47:24,47,4,24,24.0,24.0,27.0,26.0,29.0,26.0,29.0,,30.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3540713688942712,True,0.43745081141156206,26.0,30.0,no_remedy,,,25.0,25.0,main,unchanged,1
91:24,91,2,24,24.0,24.0,27.0,26.0,29.0,26.0,29.0,,30.0,closed_unresolved,successful,30.0,e,1.0,d,resolved,0.4861740645245945,True,0.4,26.0,30.0,no_remedy,,6.0,6.0,6.0,main,unchanged,1
97:24,97,2,24,24.0,24.0,27.0,26.0,29.0,26.0,29.0,,30.0,closed_unresolved,successful,30.0,e,1.0,d,resolved,0.9025808686078844,True,0.4,26.0,30.0,no_remedy,,6.0,6.0,6.0,main,unchanged,1
58:25,58,3,25,25.0,25.0,28.0,27.0,30.0,27.0,30.0,,31.0,closed_unresolved,successful,31.0,e,1.0,d,resolved,0.5708044541362354,True,0.5944756707744032,27.0,31.0,no_remedy,,6.0,6.0,6.0,main,unchanged,1
93:25,93,1,25,25.0,,25.0,,27.0,,27.0,,28.0,unused,successful,28.0,e,1.0,e,resolved,0.2764916091342302,True,0.5719954997806675,,28.0,,,3.0,3.0,3.0,main,unchanged,1
87:26,87,3,26,26.0,26.0,26.0,28.0,28.0,28.0,28.0,29.0,29.0,successful,successful,29.0,d+e,1.0,d+e,resolved,0.7520291188385966,True,0.5944756707744032,29.0,29.0,remedy_supported,29.0,3.0,3.0,3.0,main,unchanged,1
103:26,103,4,26,26.0,,26.0,,28.0,,28.0,,29.0,unused,successful,29.0,e,1.0,e,resolved,0.7317922249751685,True,0.43745081141156206,,29.0,,,3.0,3.0,3.0,main,unchanged,1
73:27,73,4,27,27.0,30.0,27.0,32.0,29.0,32.0,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.33019929531172887,True,0.43745081141156206,32.0,29.0,no_remedy,,,22.0,22.0,main,unchanged,1
67:28,67,5,28,28.0,,28.0,,30.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5057235919945229,True,0.5418355730740612,,30.0,,,,21.0,21.0,main,unchanged,1
107:28,107,4,28,28.0,28.0,28.0,30.0,30.0,,,31.0,,successful,closed_unresolved,31.0,d,1.0,d+e,resolved,0.3074355744084997,True,0.43745081141156206,31.0,30.0,remedy_supported,31.0,3.0,3.0,3.0,main,unchanged,1
35:29,35,0,29,29.0,29.0,,31.0,,31.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.802746921133972,False,0.4542424449593061,31.0,,no_remedy,,,20.0,20.0,main,unchanged,1
53:29,53,5,29,29.0,29.0,32.0,31.0,34.0,31.0,34.0,,35.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8205458616250867,True,0.5418355730740612,31.0,35.0,no_remedy,,,20.0,20.0,main,unchanged,1
111:29,111,1,29,29.0,29.0,32.0,31.0,34.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2851486767597642,True,0.5719954997806675,31.0,34.0,no_remedy,,,20.0,20.0,main,unchanged,1
68:30,68,3,30,30.0,30.0,,32.0,,,,33.0,,successful,unused,33.0,d,1.0,d,resolved,0.2850856534184041,True,0.5944756707744032,33.0,,remedy_supported,33.0,3.0,3.0,3.0,main,unchanged,1
92:30,92,2,30,30.0,30.0,33.0,32.0,35.0,32.0,35.0,,36.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3468122593697689,True,0.4,32.0,36.0,no_remedy,,,19.0,19.0,main,unchanged,1
94:30,94,1,30,30.0,30.0,,32.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.42269289625378087,True,0.5719954997806675,32.0,,no_remedy,,,19.0,19.0,main,unchanged,1
46:31,46,1,31,31.0,,31.0,,33.0,,33.0,,34.0,unused,successful,34.0,e,1.0,e,resolved,0.2335213486430721,True,0.5719954997806675,,34.0,,,3.0,3.0,3.0,main,unchanged,1
96:31,96,4,31,31.0,,31.0,,33.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3749186992207797,True,0.43745081141156206,,33.0,,,,18.0,18.0,main,unchanged,1
115:31,115,3,31,31.0,,31.0,,33.0,,33.0,,34.0,unused,successful,34.0,e,1.0,e,resolved,0.6914892635922358,True,0.5944756707744032,,34.0,,,3.0,3.0,3.0,main,unchanged,1
91:32,91,2,32,32.0,32.0,36.0,34.0,38.0,,,35.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4861740645245945,True,0.4,35.0,38.0,remedy_supported,35.0,,17.0,17.0,main,unchanged,1
83:33,83,5,33,33.0,36.0,33.0,38.0,35.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.779176880177405,True,0.5418355730740612,38.0,35.0,no_remedy,,,16.0,16.0,main,unchanged,1
7:34,7,2,34,34.0,34.0,37.0,36.0,39.0,36.0,39.0,,40.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8698658938931809,True,0.4,36.0,40.0,no_remedy,,,15.0,15.0,main,unchanged,1
6:35,6,5,35,35.0,35.0,,37.0,,37.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8469206784786476,False,0.5418355730740612,37.0,,no_remedy,,,14.0,14.0,main,unchanged,1
93:35,93,1,35,35.0,38.0,35.0,40.0,37.0,40.0,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.2764916091342302,True,0.5719954997806675,40.0,37.0,no_remedy,,,14.0,14.0,main,unchanged,1
27:36,27,5,36,36.0,36.0,,38.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3433651610488161,True,0.5418355730740612,38.0,,no_remedy,,,13.0,13.0,main,unchanged,1
1:37,1,3,37,37.0,37.0,,39.0,,,,40.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.625008772582087,True,0.5944756707744032,40.0,,remedy_supported,40.0,,12.0,12.0,main,unchanged,1
55:42,55,3,42,42.0,42.0,42.0,44.0,44.0,,44.0,,45.0,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.7375016154468332,True,0.5944756707744032,44.0,45.0,no_remedy,,,7.0,7.0,main,unchanged,1
10:43,10,3,43,43.0,47.0,43.0,49.0,45.0,49.0,45.0,,46.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.25453017698401936,True,0.5944756707744032,49.0,46.0,no_remedy,,,6.0,6.0,main,unchanged,1
